student_id,student_name,class,age,gender,ethnicity,disability_status,family_size,favorite_subjects,access_to_constant_electricity,on_scholarship,sleep,average_study_time,enjoy_reading,enjoy_dancing,enjoy_socialising,anxiety_before_during_exams,distance_to_school,mode_of_transportation,parent_id,parent_name,gender_parent,email,familyincomerange,numberofchildren,occupation,houseownership,educationlevel,maritalstatus,location,age_parent,workhoursperweek,employmentstatus,transportationmode,internetaccess,qualification,phone_number,academic_record_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade,evaluation_id,evaluation_date,comments,point,subject,totaldayspresent,attendancepercentage_overall,target
OGB/2024/120,Bukola Suleiman,Jss 2,11,Female,Yoruba,True,2,Civic Education,True,True,>8 hours,1 - 2 hours,True,False,False,True,very far,tricycle,parent#121,Ada Ezeani,Female,adaezeani@gmail.com,"#30,001 - #70,000",more than 5,Employed,Owned,Associate Degree,Widowed,Suburban,25-34,14,Part-time,Trekking,True,PhD,2349853109380,1098,subject_4,51.73,40.48,61.04,57.27,1089,2024-09-26,Good performance,8,Basic Technology,59,84.28571428571429,Fail
OGB/2024/120,Bukola Suleiman,Jss 2,11,Female,Yoruba,True,2,Civic Education,True,True,>8 hours,1 - 2 hours,True,False,False,True,very far,tricycle,parent#121,Ada Ezeani,Female,adaezeani@gmail.com,"#30,001 - #70,000",more than 5,Employed,Owned,Associate Degree,Widowed,Suburban,25-34,14,Part-time,Trekking,True,PhD,2349853109380,1099,subject_6,82.01,97.38,94.52,93.47,1085,2024-09-25,Very bad performance,0,Agricultural Science,59,84.28571428571429,Pass
OGB/2024/121,Doyin Akinyemi,Jss 3,12,Female,Hausa,True,2,Business Studies,True,True,<6 hours,3 - 4 hours,True,False,True,False,close,private/family car,parent#122,Obinna Uba,Female,obinnauba@gmail.com,">#200,001",more than 5,Employed,Rent,Master's Degree,Widowed,Rural,55-64,4,Part-time,Trekking,True,Bachelors,2342930446141,1100,subject_4,81.33,43.98,78.52,73.89,1091,2024-10-01,Fair performance,6,Basic Technology,56,80.0,Fail
OGB/2024/121,Doyin Akinyemi,Jss 3,12,Female,Hausa,True,2,Business Studies,True,True,<6 hours,3 - 4 hours,True,False,True,False,close,private/family car,parent#122,Obinna Uba,Female,obinnauba@gmail.com,">#200,001",more than 5,Employed,Rent,Master's Degree,Widowed,Rural,55-64,4,Part-time,Trekking,True,Bachelors,2342930446141,1102,subject_9,57.33,94.85,78.77,77.63,1097,2024-09-10,Good performance,8,Home Economics,56,80.0,Pass
OGB/2024/121,Doyin Akinyemi,Jss 3,12,Female,Hausa,True,2,Business Studies,True,True,<6 hours,3 - 4 hours,True,False,True,False,close,private/family car,parent#122,Obinna Uba,Female,obinnauba@gmail.com,">#200,001",more than 5,Employed,Rent,Master's Degree,Widowed,Rural,55-64,4,Part-time,Trekking,True,Bachelors,2342930446141,1103,subject_10,93.9,79.82,47.37,64.33,1090,2024-09-08,Very bad performance,0,Physical and Health Education,56,80.0,Fail
OGB/2024/121,Doyin Akinyemi,Jss 3,12,Female,Hausa,True,2,Business Studies,True,True,<6 hours,3 - 4 hours,True,False,True,False,close,private/family car,parent#122,Obinna Uba,Female,obinnauba@gmail.com,">#200,001",more than 5,Employed,Rent,Master's Degree,Widowed,Rural,55-64,4,Part-time,Trekking,True,Bachelors,2342930446141,1104,subject_2,59.44,86.9,47.04,57.02,1093,2024-09-13,Good performance,8,English Language,56,80.0,Fail
OGB/2024/121,Doyin Akinyemi,Jss 3,12,Female,Hausa,True,2,Business Studies,True,True,<6 hours,3 - 4 hours,True,False,True,False,close,private/family car,parent#122,Obinna Uba,Female,obinnauba@gmail.com,">#200,001",more than 5,Employed,Rent,Master's Degree,Widowed,Rural,55-64,4,Part-time,Trekking,True,Bachelors,2342930446141,1105,subject_1,51.45,51.95,72.36,64.77,1094,2024-09-22,Fair performance,6,Mathematics,56,80.0,Pass
OGB/2024/121,Doyin Akinyemi,Jss 3,12,Female,Hausa,True,2,Business Studies,True,True,<6 hours,3 - 4 hours,True,False,True,False,close,private/family car,parent#122,Obinna Uba,Female,obinnauba@gmail.com,">#200,001",more than 5,Employed,Rent,Master's Degree,Widowed,Rural,55-64,4,Part-time,Trekking,True,Bachelors,2342930446141,1106,subject_6,59.25,85.26,62.31,64.73,1092,2024-09-19,Fair performance,6,Agricultural Science,56,80.0,Pass
OGB/2024/121,Doyin Akinyemi,Jss 3,12,Female,Hausa,True,2,Business Studies,True,True,<6 hours,3 - 4 hours,True,False,True,False,close,private/family car,parent#122,Obinna Uba,Female,obinnauba@gmail.com,">#200,001",more than 5,Employed,Rent,Master's Degree,Widowed,Rural,55-64,4,Part-time,Trekking,True,Bachelors,2342930446141,1108,subject_7,58.5,45.65,52.59,49.68,1096,2024-09-16,Fair performance,6,Social Studies,56,80.0,Fail
OGB/2024/121,Doyin Akinyemi,Jss 3,12,Female,Hausa,True,2,Business Studies,True,True,<6 hours,3 - 4 hours,True,False,True,False,close,private/family car,parent#122,Obinna Uba,Female,obinnauba@gmail.com,">#200,001",more than 5,Employed,Rent,Master's Degree,Widowed,Rural,55-64,4,Part-time,Trekking,True,Bachelors,2342930446141,1109,subject_8,75.44,40.88,56.97,55.41,1095,2024-09-13,Fair performance,6,Business Studies,56,80.0,Fail
OGB/2024/122,Chika Adebayo,Jss 3,11,Female,Yoruba,True,4,Computer Studies,True,True,<6 hours,<1 hour,True,False,False,True,close,school bus,parent#123,Doyin Adebayo,Male,doyinadebayo@gmail.com,"#120, 001 - #200,000",0,Unemployed,Rent,Bachelor's Degree,Married,Rural,55-64,40,Freelance,Bus,False,Bachelors,2343657065261,1116,subject_5,56.03,53.11,58.78,58.17,1103,2024-09-30,Good performance,8,Civic Education,59,84.28571428571429,Pass
OGB/2024/122,Chika Adebayo,Jss 3,11,Female,Yoruba,True,4,Computer Studies,True,True,<6 hours,<1 hour,True,False,False,True,close,school bus,parent#123,Doyin Adebayo,Male,doyinadebayo@gmail.com,"#120, 001 - #200,000",0,Unemployed,Rent,Bachelor's Degree,Married,Rural,55-64,40,Freelance,Bus,False,Bachelors,2343657065261,1117,subject_6,53.21,51.24,94.41,76.8,1099,2024-09-19,Good performance,8,Agricultural Science,59,84.28571428571429,Pass
OGB/2024/123,Duru Kalu,SS1,13,Female,Yoruba,True,2,Agricultural Science,True,True,<6 hours,2 - 3 hours,True,False,False,True,close,tricycle,parent#124,Obiageli Tajudeen,Male,obiagelitajudeen@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Single,Urban,25-34,7,Part-time,Bus,False,Bachelors,2341135252403,1119,subject_2,87.83,81.55,87.2,84.72,1107,2024-09-23,Fair performance,6,English Language,62,88.57142857142857,Pass
OGB/2024/123,Duru Kalu,SS1,13,Female,Yoruba,True,2,Agricultural Science,True,True,<6 hours,2 - 3 hours,True,False,False,True,close,tricycle,parent#124,Obiageli Tajudeen,Male,obiagelitajudeen@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Single,Urban,25-34,7,Part-time,Bus,False,Bachelors,2341135252403,1120,subject_1,56.22,45.81,75.79,67.77,1112,2024-09-21,Good performance,8,Mathematics,62,88.57142857142857,Fail
OGB/2024/123,Duru Kalu,SS1,13,Female,Yoruba,True,2,Agricultural Science,True,True,<6 hours,2 - 3 hours,True,False,False,True,close,tricycle,parent#124,Obiageli Tajudeen,Male,obiagelitajudeen@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Single,Urban,25-34,7,Part-time,Bus,False,Bachelors,2341135252403,1122,subject_4,87.28,80.11,76.48,79.48,1114,2024-10-06,Good performance,8,Basic Technology,62,88.57142857142857,Pass
OGB/2024/123,Duru Kalu,SS1,13,Female,Yoruba,True,2,Agricultural Science,True,True,<6 hours,2 - 3 hours,True,False,False,True,close,tricycle,parent#124,Obiageli Tajudeen,Male,obiagelitajudeen@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Single,Urban,25-34,7,Part-time,Bus,False,Bachelors,2341135252403,1123,subject_3,61.72,96.91,77.51,76.25,1110,2024-09-25,Excellent performance,10,Basic Science,62,88.57142857142857,Pass
OGB/2024/123,Duru Kalu,SS1,13,Female,Yoruba,True,2,Agricultural Science,True,True,<6 hours,2 - 3 hours,True,False,False,True,close,tricycle,parent#124,Obiageli Tajudeen,Male,obiagelitajudeen@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Single,Urban,25-34,7,Part-time,Bus,False,Bachelors,2341135252403,1124,subject_10,86.78,54.63,62.83,65.63,1108,2024-10-05,Excellent performance,10,Physical and Health Education,62,88.57142857142857,Pass
OGB/2024/123,Duru Kalu,SS1,13,Female,Yoruba,True,2,Agricultural Science,True,True,<6 hours,2 - 3 hours,True,False,False,True,close,tricycle,parent#124,Obiageli Tajudeen,Male,obiagelitajudeen@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Single,Urban,25-34,7,Part-time,Bus,False,Bachelors,2341135252403,1125,subject_9,91.98,75.85,74.1,77.25,1113,2024-09-22,Excellent performance,10,Home Economics,62,88.57142857142857,Pass
OGB/2024/125,Duru Obadiah,Jss 3,12,Male,Yoruba,False,0,Civic Education,True,True,>8 hours,> 6 hours,True,True,False,True,close,tricycle,parent#126,Temitope Ajibola,Female,temitopeajibola@gmail.com,"#120, 001 - #200,000",3,Unemployed,Owned,Associate Degree,Divorced,Suburban,older,10,Freelance,Car,False,Diploma,2348563835154,1139,subject_5,64.59,74.52,62.58,63.78,1125,2024-10-01,Good performance,8,Civic Education,62,88.57142857142857,Pass
OGB/2024/125,Duru Obadiah,Jss 3,12,Male,Yoruba,False,0,Civic Education,True,True,>8 hours,> 6 hours,True,True,False,True,close,tricycle,parent#126,Temitope Ajibola,Female,temitopeajibola@gmail.com,"#120, 001 - #200,000",3,Unemployed,Owned,Associate Degree,Divorced,Suburban,older,10,Freelance,Car,False,Diploma,2348563835154,1141,subject_2,55.34,72.05,78.06,71.27,1124,2024-10-04,Excellent performance,10,English Language,62,88.57142857142857,Pass
OGB/2024/126,Chidera Obadiah,Jss 2,10,Female,Igbo,True,3,Mathematics,True,True,>8 hours,> 6 hours,True,False,False,False,very far,tricycle,parent#127,Chidera Chukwuma,Male,chiderachukwuma@gmail.com,"<#30,000",4,Employed,Owned,Master's Degree,Widowed,Rural,35-44,57,Part-time,Trekking,True,Masters,2342854663638,1142,subject_29,79.95,65.84,41.17,52.56,1139,2024-09-27,Excellent performance,10,Islamic Religious Studies,59,84.28571428571429,Fail
OGB/2024/126,Chidera Obadiah,Jss 2,10,Female,Igbo,True,3,Mathematics,True,True,>8 hours,> 6 hours,True,False,False,False,very far,tricycle,parent#127,Chidera Chukwuma,Male,chiderachukwuma@gmail.com,"<#30,000",4,Employed,Owned,Master's Degree,Widowed,Rural,35-44,57,Part-time,Trekking,True,Masters,2342854663638,1145,subject_23,82.93,89.2,98.52,91.97,1135,2024-10-04,Excellent performance,10,Literature in English,59,84.28571428571429,Pass
OGB/2024/126,Chidera Obadiah,Jss 2,10,Female,Igbo,True,3,Mathematics,True,True,>8 hours,> 6 hours,True,False,False,False,very far,tricycle,parent#127,Chidera Chukwuma,Male,chiderachukwuma@gmail.com,"<#30,000",4,Employed,Owned,Master's Degree,Widowed,Rural,35-44,57,Part-time,Trekking,True,Masters,2342854663638,1146,subject_14,60.29,77.52,57.08,61.67,1140,2024-10-07,Good performance,8,Chemistry,59,84.28571428571429,Pass
OGB/2024/126,Chidera Obadiah,Jss 2,10,Female,Igbo,True,3,Mathematics,True,True,>8 hours,> 6 hours,True,False,False,False,very far,tricycle,parent#127,Chidera Chukwuma,Male,chiderachukwuma@gmail.com,"<#30,000",4,Employed,Owned,Master's Degree,Widowed,Rural,35-44,57,Part-time,Trekking,True,Masters,2342854663638,1147,subject_15,67.11,49.74,73.42,70.1,1138,2024-10-04,Average performance,4,Physics,59,84.28571428571429,Fail
OGB/2024/126,Chidera Obadiah,Jss 2,10,Female,Igbo,True,3,Mathematics,True,True,>8 hours,> 6 hours,True,False,False,False,very far,tricycle,parent#127,Chidera Chukwuma,Male,chiderachukwuma@gmail.com,"<#30,000",4,Employed,Owned,Master's Degree,Widowed,Rural,35-44,57,Part-time,Trekking,True,Masters,2342854663638,1149,subject_1,69.93,68.53,89.62,82.15,1141,2024-10-06,Excellent performance,10,Mathematics,59,84.28571428571429,Pass
OGB/2024/128,Ujunwa Abubakar,Jss 2,10,Female,Hausa,True,3,Fine Arts,True,True,<6 hours,1 - 2 hours,False,True,True,True,far,tricycle,parent#129,Obiageli Kalu,Male,obiagelikalu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,PhD,Married,Urban,45-54,31,Part-time,Bus,True,Diploma,2345978162882,1158,subject_26,84.74,64.9,72.93,73.83,1157,2024-09-21,Below average performance,2,Financial Accounting,64,91.42857142857143,Pass
OGB/2024/128,Ujunwa Abubakar,Jss 2,10,Female,Hausa,True,3,Fine Arts,True,True,<6 hours,1 - 2 hours,False,True,True,True,far,tricycle,parent#129,Obiageli Kalu,Male,obiagelikalu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,PhD,Married,Urban,45-54,31,Part-time,Bus,True,Diploma,2345978162882,1159,subject_25,88.88,43.13,74.58,69.79,1155,2024-09-27,Excellent performance,10,Commerce,64,91.42857142857143,Fail
OGB/2024/128,Ujunwa Abubakar,Jss 2,10,Female,Hausa,True,3,Fine Arts,True,True,<6 hours,1 - 2 hours,False,True,True,True,far,tricycle,parent#129,Obiageli Kalu,Male,obiagelikalu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,PhD,Married,Urban,45-54,31,Part-time,Bus,True,Diploma,2345978162882,1160,subject_16,65.67,82.87,96.79,89.83,1158,2024-09-22,Fair performance,6,Further Mathematics,64,91.42857142857143,Pass
OGB/2024/128,Ujunwa Abubakar,Jss 2,10,Female,Hausa,True,3,Fine Arts,True,True,<6 hours,1 - 2 hours,False,True,True,True,far,tricycle,parent#129,Obiageli Kalu,Male,obiagelikalu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,PhD,Married,Urban,45-54,31,Part-time,Bus,True,Diploma,2345978162882,1162,subject_28,84.8,49.82,87.11,77.8,1153,2024-09-25,Fair performance,6,Christian Religious Studies,64,91.42857142857143,Fail
OGB/2024/128,Ujunwa Abubakar,Jss 2,10,Female,Hausa,True,3,Fine Arts,True,True,<6 hours,1 - 2 hours,False,True,True,True,far,tricycle,parent#129,Obiageli Kalu,Male,obiagelikalu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,PhD,Married,Urban,45-54,31,Part-time,Bus,True,Diploma,2345978162882,1163,subject_24,82.6,55.14,44.62,51.74,1156,2024-09-30,Very bad performance,0,Computer Studies,64,91.42857142857143,Fail
OGB/2024/128,Ujunwa Abubakar,Jss 2,10,Female,Hausa,True,3,Fine Arts,True,True,<6 hours,1 - 2 hours,False,True,True,True,far,tricycle,parent#129,Obiageli Kalu,Male,obiagelikalu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,PhD,Married,Urban,45-54,31,Part-time,Bus,True,Diploma,2345978162882,1164,subject_1,61.04,40.13,76.94,64.3,1159,2024-10-01,Good performance,8,Mathematics,64,91.42857142857143,Fail
OGB/2024/128,Ujunwa Abubakar,Jss 2,10,Female,Hausa,True,3,Fine Arts,True,True,<6 hours,1 - 2 hours,False,True,True,True,far,tricycle,parent#129,Obiageli Kalu,Male,obiagelikalu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,PhD,Married,Urban,45-54,31,Part-time,Bus,True,Diploma,2345978162882,1166,subject_27,70.01,43.1,97.96,82.27,1160,2024-09-08,Below average performance,2,French,64,91.42857142857143,Fail
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1167,subject_3,68.23,67.21,65.91,65.03,1167,2024-10-01,Fair performance,6,Basic Science,60,85.71428571428571,Pass
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1168,subject_5,57.76,93.5,47.99,60.1,1165,2024-10-02,Excellent performance,10,Civic Education,60,85.71428571428571,Fail
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1169,subject_9,83.71,61.87,81.5,77.68,1171,2024-09-16,Very bad performance,0,Home Economics,60,85.71428571428571,Pass
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1170,subject_4,66.94,66.64,93.42,82.85,1163,2024-09-26,Fair performance,6,Basic Technology,60,85.71428571428571,Pass
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1171,subject_1,55.54,90.29,90.2,80.5,1166,2024-10-01,Good performance,8,Mathematics,60,85.71428571428571,Pass
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1172,subject_8,67.89,90.39,81.18,79.44,1164,2024-09-17,Very bad performance,0,Business Studies,60,85.71428571428571,Pass
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1173,subject_7,62.19,84.98,55.12,62.4,1168,2024-09-28,Excellent performance,10,Social Studies,60,85.71428571428571,Pass
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1174,subject_2,85.97,51.95,93.16,81.7,1172,2024-09-16,Excellent performance,10,English Language,60,85.71428571428571,Pass
OGB/2024/129,Tobi Abiola,Jss 3,12,Male,Igbo,True,1,Mathematics,True,True,>8 hours,> 6 hours,False,False,True,False,very close,school bus,parent#130,Doyin Nwankwo,Male,doyinnwankwo@gmail.com,"#30,001 - #70,000",more than 5,Unemployed,Rent,Associate Degree,Divorced,Urban,25-34,4,Freelance,Bus,False,Diploma,2342623867626,1175,subject_10,72.93,93.18,66.96,70.46,1169,2024-09-16,Below average performance,2,Physical and Health Education,60,85.71428571428571,Pass
OGB/2024/131,Adebisi Okeke,Jss 2,12,Male,Igbo,True,2,History,True,True,6 - 8 hours,<1 hour,True,True,True,True,close,private/family car,parent#132,Jumoke Ajibola,Male,jumokeajibola@gmail.com,"#30,001 - #70,000",3,Employed,Rent,PhD,Single,Urban,55-64,34,Freelance,Bus,True,Diploma,2349740814656,1186,subject_9,78.35,59.72,76.92,76.55,1182,2024-09-15,Very bad performance,0,Home Economics,56,80.0,Pass
OGB/2024/131,Adebisi Okeke,Jss 2,12,Male,Igbo,True,2,History,True,True,6 - 8 hours,<1 hour,True,True,True,True,close,private/family car,parent#132,Jumoke Ajibola,Male,jumokeajibola@gmail.com,"#30,001 - #70,000",3,Employed,Rent,PhD,Single,Urban,55-64,34,Freelance,Bus,True,Diploma,2349740814656,1187,subject_8,59.45,54.78,56.4,57.74,1186,2024-10-01,Good performance,8,Business Studies,56,80.0,Pass
OGB/2024/131,Adebisi Okeke,Jss 2,12,Male,Igbo,True,2,History,True,True,6 - 8 hours,<1 hour,True,True,True,True,close,private/family car,parent#132,Jumoke Ajibola,Male,jumokeajibola@gmail.com,"#30,001 - #70,000",3,Employed,Rent,PhD,Single,Urban,55-64,34,Freelance,Bus,True,Diploma,2349740814656,1188,subject_4,98.37,84.89,73.99,82.53,1184,2024-09-14,Excellent performance,10,Basic Technology,56,80.0,Pass
OGB/2024/131,Adebisi Okeke,Jss 2,12,Male,Igbo,True,2,History,True,True,6 - 8 hours,<1 hour,True,True,True,True,close,private/family car,parent#132,Jumoke Ajibola,Male,jumokeajibola@gmail.com,"#30,001 - #70,000",3,Employed,Rent,PhD,Single,Urban,55-64,34,Freelance,Bus,True,Diploma,2349740814656,1189,subject_2,86.0,54.66,92.42,84.97,1183,2024-09-28,Very bad performance,0,English Language,56,80.0,Pass
OGB/2024/131,Adebisi Okeke,Jss 2,12,Male,Igbo,True,2,History,True,True,6 - 8 hours,<1 hour,True,True,True,True,close,private/family car,parent#132,Jumoke Ajibola,Male,jumokeajibola@gmail.com,"#30,001 - #70,000",3,Employed,Rent,PhD,Single,Urban,55-64,34,Freelance,Bus,True,Diploma,2349740814656,1190,subject_7,77.2,54.58,51.79,57.1,1188,2024-09-21,Excellent performance,10,Social Studies,56,80.0,Pass
OGB/2024/131,Adebisi Okeke,Jss 2,12,Male,Igbo,True,2,History,True,True,6 - 8 hours,<1 hour,True,True,True,True,close,private/family car,parent#132,Jumoke Ajibola,Male,jumokeajibola@gmail.com,"#30,001 - #70,000",3,Employed,Rent,PhD,Single,Urban,55-64,34,Freelance,Bus,True,Diploma,2349740814656,1191,subject_6,76.06,52.27,79.5,72.32,1181,2024-10-07,Very bad performance,0,Agricultural Science,56,80.0,Pass
